No_of_Stocks,Portfolio_Value,Profit_From_Initial_Capital,Current_Position,Current Position,drawdown,drawdown2
0.0,3022408.2200000025,202.24082200000026,,0,0.0,0.0
91.0,3022408.2200000025,202.24082200000026,,0,0.0,0.0
0.0,3061846.7100000028,206.1846710000003,,0,0.0,0.0
86.0,3061846.7100000028,206.1846710000003,,0,0.0,0.0
0.0,3246972.8900000034,224.69728900000035,,0,0.0,0.0
0.0,3246972.8900000034,224.69728900000035,,0,0.0,0.0
0.0,3246972.8900000034,224.69728900000035,,0,0.0,0.0
82.0,3246972.8900000034,224.69728900000035,,0,0.0,0.0
0.0,3214890.3900000034,221.48903900000033,,0,0.9979344894554855,0.9979344894554855
69.0,3214890.3900000034,221.48903900000033,,0,0.0,0.9979344894554855
0.0,3218033.340000003,221.8033340000003,,0,0.0,0.899293044614642
71.0,3218033.340000003,221.8033340000003,,0,0.0,0.899293044614642
0.0,3442530.370000003,244.25303700000026,,0,0.0,0.0
0.0,3442530.370000003,244.25303700000026,,0,0.0,0.0
0.0,3442530.370000003,244.25303700000026,,0,0.0,0.0
0.0,3442530.370000003,244.25303700000026,,0,0.0,0.0
0.0,3442530.370000003,244.25303700000026,,0,0.0,0.0
0.0,3442530.370000003,244.25303700000026,,0,0.0,0.0
0.0,3442530.370000003,244.25303700000026,,0,0.0,0.0
66.0,3442530.370000003,244.25303700000026,,0,0.0,0.0
0.0,3729854.770000003,272.9854770000003,,0,0.0,0.0
0.0,3729854.770000003,272.9854770000003,,0,0.0,0.0
64.0,3729854.770000003,272.9854770000003,,0,0.0,0.0
0.0,3517317.1700000027,251.7317170000003,,0,6.042605478197462,6.042605478197462
0.0,3517317.1700000027,251.7317170000003,,0,0.0,6.042605478197462
0.0,3517317.1700000027,251.7317170000003,,0,0.0,6.042605478197462
74.0,3517317.1700000027,251.7317170000003,,0,0.0,6.042605478197462
0.0,3458349.530000003,245.83495300000033,,0,1.705080400013807,7.850717159870174
0.0,3458349.530000003,245.83495300000033,,0,0.0,7.850717159870174
0.0,3458349.530000003,245.83495300000033,,0,0.0,7.850717159870174
69.0,3458349.530000003,245.83495300000033,,0,0.0,7.850717159870174
0.0,3379249.3100000033,237.92493100000033,,0,2.3407630732045535,10.375246921334702
0.0,3379249.3100000033,237.92493100000033,,0,0.0,10.375246921334702
0.0,3379249.3100000033,237.92493100000033,,0,0.0,10.375246921334702
0.0,3379249.3100000033,237.92493100000033,,0,0.0,10.375246921334702
69.0,3379249.3100000033,237.92493100000033,,0,0.0,10.375246921334702
0.0,3523428.2600000035,252.34282600000034,,0,0.0,5.858683497077903
0.0,3523428.2600000035,252.34282600000034,,0,0.0,5.858683497077903
0.0,3523428.2600000035,252.34282600000034,,0,0.0,5.858683497077903
63.0,3523428.2600000035,252.34282600000034,,0,0.0,5.858683497077903
0.0,3644487.1700000037,264.4487170000004,,0,0.0,2.342376197746337
0.0,3644487.1700000037,264.4487170000004,,0,0.0,2.342376197746337
59.0,3644487.1700000037,264.4487170000004,,0,0.0,2.342376197746337
0.0,3513502.450000004,251.35024500000037,,0,3.728038385173165,6.157739266696645
63.0,3513502.450000004,251.35024500000037,,0,0.0,6.157739266696645
0.0,3595122.1000000043,259.51221000000044,,0,0.0,3.7476521312029534
61.0,3595122.1000000043,259.51221000000044,,0,0.0,3.7476521312029534
0.0,3517968.6900000046,251.79686900000044,,0,2.193123839314203,6.022966622821135
0.0,3517968.6900000046,251.79686900000044,,0,0.0,6.022966622821135
0.0,3517968.6900000046,251.79686900000044,,0,0.0,6.022966622821135
0.0,3517968.6900000046,251.79686900000044,,0,0.0,6.022966622821135
0.0,3517968.6900000046,251.79686900000044,,0,0.0,6.022966622821135
0.0,3517968.6900000046,251.79686900000044,,0,0.0,6.022966622821135
67.0,3517968.6900000046,251.79686900000044,,0,0.0,6.022966622821135
0.0,3450307.400000004,245.03074000000043,,0,1.9610220816846762,8.102100409951833
62.0,3450307.400000004,245.03074000000043,,0,0.0,8.102100409951833
0.0,3499383.5000000047,249.9383500000005,,0,0.0,6.58605351485477
0.0,3499383.5000000047,249.9383500000005,,0,0.0,6.58605351485477
60.0,3499383.5000000047,249.9383500000005,,0,0.0,6.58605351485477
0.0,3566049.5000000047,256.60495000000043,,0,0.0,4.593465962825192
0.0,3566049.5000000047,256.60495000000043,,0,0.0,4.593465962825192
0.0,3566049.5000000047,256.60495000000043,,0,0.0,4.593465962825192
60.0,3566049.5000000047,256.60495000000043,,0,0.0,4.593465962825192
0.0,3452165.300000005,245.2165300000005,,0,3.2989208251412396,8.043921593209847
0.0,3452165.300000005,245.2165300000005,,0,0.0,8.043921593209847
58.0,3452165.300000005,245.2165300000005,,0,0.0,8.043921593209847
0.0,3386112.580000005,238.6112580000005,,0,1.950694740338481,10.151528688984024
60.0,3386112.580000005,238.6112580000005,,0,0.0,10.151528688984024
0.0,3513556.780000005,251.3556780000005,,0,0.0,6.156097753456473
60.0,3513556.780000005,251.3556780000005,,0,0.0,6.156097753456473
0.0,3611152.180000005,261.1152180000005,,0,0.0,3.2871112620902574
0.0,3611152.180000005,261.1152180000005,,0,0.0,3.2871112620902574
60.0,3611152.180000005,261.1152180000005,,0,0.0,3.2871112620902574
0.0,3834052.180000005,283.4052180000005,,0,0.0,0.0
60.0,3834052.180000005,283.4052180000005,,0,0.0,0.0
0.0,3846079.1800000053,284.6079180000005,,0,0.0,0.0
62.0,3846079.1800000053,284.6079180000005,,0,0.0,0.0
0.0,3763734.5000000056,276.37345000000056,,0,2.1878450778076823,2.1878450778076823
0.0,3763734.5000000056,276.37345000000056,,0,0.0,2.1878450778076823
67.0,3763734.5000000056,276.37345000000056,,0,0.0,2.1878450778076823
0.0,3710679.8800000055,271.0679880000006,,0,1.4297816496097215,3.6489081348617876
68.0,3710679.8800000055,271.0679880000006,,0,0.0,3.6489081348617876
0.0,3853253.4400000055,285.32534400000054,,0,0.0,0.0
75.0,3853253.4400000055,285.32534400000054,,0,0.0,0.0
0.0,3934050.9400000055,293.40509400000053,,0,0.0,0.0
80.0,3934050.9400000055,293.40509400000053,,0,0.0,0.0
0.0,3539281.3400000054,253.92813400000054,,0,11.153947993295144,11.153947993295144
0.0,3539281.3400000054,253.92813400000054,,0,0.0,11.153947993295144
64.0,3539281.3400000054,253.92813400000054,,0,0.0,11.153947993295144
0.0,3621919.4200000055,262.19194200000055,,0,0.0,8.617848267866753
0.0,3621919.4200000055,262.19194200000055,,0,0.0,8.617848267866753
0.0,3621919.4200000055,262.19194200000055,,0,0.0,8.617848267866753
0.0,3621919.4200000055,262.19194200000055,,0,0.0,8.617848267866753
0.0,3621919.4200000055,262.19194200000055,,0,0.0,8.617848267866753
0.0,3621919.4200000055,262.19194200000055,,0,0.0,8.617848267866753
0.0,3621919.4200000055,262.19194200000055,,0,0.0,8.617848267866753
0.0,3621919.4200000055,262.19194200000055,,0,0.0,8.617848267866753
0.0,3621919.4200000055,262.19194200000055,,0,0.0,8.617848267866753
0.0,3621919.4200000055,262.19194200000055,,0,0.0,8.617848267866753
0.0,3621919.4200000055,262.19194200000055,,0,0.0,8.617848267866753
64.0,3621919.4200000055,262.19194200000055,,0,0.0,8.617848267866753
0.0,3567271.1000000057,256.72711000000055,,0,1.531936274761953,10.281804486348102
71.0,3567271.1000000057,256.72711000000055,,0,0.0,10.281804486348102
0.0,3564455.950000006,256.4455950000006,,0,0.07897839220035535,10.368903282420959
71.0,3564455.950000006,256.4455950000006,,0,0.0,10.368903282420959
0.0,3783026.610000006,278.3026610000006,,0,0.0,3.992156164082583
81.0,3783026.610000006,278.3026610000006,,0,0.0,3.992156164082583
0.0,4017396.8700000057,301.7396870000006,,0,0.0,0.0
93.0,4017396.8700000057,301.7396870000006,,0,0.0,0.0
0.0,4590248.040000006,359.02480400000053,,0,0.0,0.0
113.0,4590248.040000006,359.02480400000053,,0,0.0,0.0
0.0,4960281.230000005,396.0281230000005,,0,0.0,0.0
132.0,4960281.230000005,396.0281230000005,,0,0.0,0.0
0.0,5329152.590000005,432.91525900000056,,0,0.0,0.0
137.0,5329152.590000005,432.91525900000056,,0,0.0,0.0
0.0,5393757.680000005,439.37576800000056,,0,0.0,0.0
137.0,5393757.680000005,439.37576800000056,,0,0.0,0.0
0.0,5491292.090000005,449.1292090000005,,0,0.0,0.0
153.0,5491292.090000005,449.1292090000005,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
178.0,5653218.110000005,465.32181100000054,,0,0.0,0.0
0.0,5492905.970000004,449.29059700000045,,0,2.918530571532803,2.918530571532803
163.0,5492905.970000004,449.29059700000045,,0,0.0,2.918530571532803
0.0,5332347.710000005,433.2347710000005,,0,3.011023825376152,6.017432047768695
168.0,5332347.710000005,433.2347710000005,,0,0.0,6.017432047768695
0.0,5214882.110000004,421.4882110000004,,0,2.252507295893607,8.405482439563732
0.0,5214882.110000004,421.4882110000004,,0,0.0,8.405482439563732
0.0,5214882.110000004,421.4882110000004,,0,0.0,8.405482439563732
0.0,5214882.110000004,421.4882110000004,,0,0.0,8.405482439563732
0.0,5214882.110000004,421.4882110000004,,0,0.0,8.405482439563732
0.0,5214882.110000004,421.4882110000004,,0,0.0,8.405482439563732
0.0,5214882.110000004,421.4882110000004,,0,0.0,8.405482439563732
0.0,5214882.110000004,421.4882110000004,,0,0.0,8.405482439563732
0.0,5214882.110000004,421.4882110000004,,0,0.0,8.405482439563732
154.0,5214882.110000004,421.4882110000004,,0,0.0,8.405482439563732
0.0,5296482.0900000045,429.6482090000005,,0,0.0,6.7353389275786295
0.0,5296482.0900000045,429.6482090000005,,0,0.0,6.7353389275786295
0.0,5296482.0900000045,429.6482090000005,,0,0.0,6.7353389275786295
0.0,5296482.0900000045,429.6482090000005,,0,0.0,6.7353389275786295
0.0,5296482.0900000045,429.6482090000005,,0,0.0,6.7353389275786295
0.0,5296482.0900000045,429.6482090000005,,0,0.0,6.7353389275786295
0.0,5296482.0900000045,429.6482090000005,,0,0.0,6.7353389275786295
0.0,5296482.0900000045,429.6482090000005,,0,0.0,6.7353389275786295
0.0,5296482.0900000045,429.6482090000005,,0,0.0,6.7353389275786295
0.0,5296482.0900000045,429.6482090000005,,0,0.0,6.7353389275786295
0.0,5296482.0900000045,429.6482090000005,,0,0.0,6.7353389275786295
168.0,5296482.0900000045,429.6482090000005,,0,0.0,6.7353389275786295
0.0,5253055.770000004,425.3055770000004,,0,0.8266868257520947,7.6177059129147695
0.0,5253055.770000004,425.3055770000004,,0,0.0,7.6177059129147695
176.0,5253055.770000004,425.3055770000004,,0,0.0,7.6177059129147695
0.0,4838723.610000004,383.8723610000004,,0,8.562839984158547,16.83283786485999
149.0,4838723.610000004,383.8723610000004,,0,0.0,16.83283786485999
0.0,5039316.350000003,403.93163500000037,,0,0.0,12.182242934599676
147.0,5039316.350000003,403.93163500000037,,0,0.0,12.182242934599676
0.0,5204379.710000003,420.4379710000003,,0,0.0,8.624243906292572
139.0,5204379.710000003,420.4379710000003,,0,0.0,8.624243906292572
0.0,5512997.240000004,451.2997240000004,,0,0.0,2.5434598258569223
137.0,5512997.240000004,451.2997240000004,,0,0.0,2.5434598258569223
0.0,5512575.280000005,451.25752800000043,,0,0.0076544986429469865,2.5513090135977237
130.0,5512575.280000005,451.25752800000043,,0,0.0,2.5513090135977237
0.0,5415785.080000005,441.57850800000045,,0,1.7871868726371265,4.3840925460062765
0.0,5415785.080000005,441.57850800000045,,0,0.0,4.3840925460062765
0.0,5415785.080000005,441.57850800000045,,0,0.0,4.3840925460062765
141.0,5415785.080000005,441.57850800000045,,0,0.0,4.3840925460062765
0.0,5629559.410000004,462.9559410000004,,0,0.0,0.4202584656620775
137.0,5629559.410000004,462.9559410000004,,0,0.0,0.4202584656620775
0.0,5900053.580000005,490.0053580000005,,0,0.0,0.0
132.0,5900053.580000005,490.0053580000005,,0,0.0,0.0
0.0,5797335.140000005,479.73351400000047,,0,1.7718216649451697,1.7718216649451697
125.0,5797335.140000005,479.73351400000047,,0,0.0,1.7718216649451697
0.0,5713783.890000005,471.37838900000054,,0,1.4622752909193408,3.2600058662701596
0.0,5713783.890000005,471.37838900000054,,0,0.0,3.2600058662701596
0.0,5713783.890000005,471.37838900000054,,0,0.0,3.2600058662701596
119.0,5713783.890000005,471.37838900000054,,0,0.0,3.2600058662701596
0.0,5626736.580000006,462.67365800000056,,0,1.5470301259420163,4.8574692650708515
0.0,5626736.580000006,462.67365800000056,,0,0.0,4.8574692650708515
0.0,5626736.580000006,462.67365800000056,,0,0.0,4.8574692650708515
0.0,5626736.580000006,462.67365800000056,,0,0.0,4.8574692650708515
0.0,5626736.580000006,462.67365800000056,,0,0.0,4.8574692650708515
0.0,5626736.580000006,462.67365800000056,,0,0.0,4.8574692650708515
0.0,5626736.580000006,462.67365800000056,,0,0.0,4.8574692650708515
115.0,5626736.580000006,462.67365800000056,,0,0.0,4.8574692650708515
0.0,5674731.830000005,467.4731830000005,,0,0.0,3.97061494269765
114.0,5674731.830000005,467.4731830000005,,0,0.0,3.97061494269765
0.0,5467840.070000006,446.78400700000054,,0,3.7837931861821743,7.904647986531149
0.0,5467840.070000006,446.78400700000054,,0,0.0,7.904647986531149
0.0,5467840.070000006,446.78400700000054,,0,0.0,7.904647986531149
0.0,5467840.070000006,446.78400700000054,,0,0.0,7.904647986531149
111.0,5467840.070000006,446.78400700000054,,0,0.0,7.904647986531149
0.0,5453685.350000006,445.3685350000006,,0,0.2595441264318581,8.184708162527162
0.0,5453685.350000006,445.3685350000006,,0,0.0,8.184708162527162
0.0,5453685.350000006,445.3685350000006,,0,0.0,8.184708162527162
0.0,5453685.350000006,445.3685350000006,,0,0.0,8.184708162527162
0.0,5453685.350000006,445.3685350000006,,0,0.0,8.184708162527162
0.0,5453685.350000006,445.3685350000006,,0,0.0,8.184708162527162
109.0,5453685.350000006,445.3685350000006,,0,0.0,8.184708162527162
0.0,5654380.510000006,465.43805100000066,,0,0.0,4.344827334586263
107.0,5654380.510000006,465.43805100000066,,0,0.0,4.344827334586263
0.0,5033762.320000007,403.3762320000007,,0,12.329111915637657,17.209617874846277
0.0,5033762.320000007,403.3762320000007,,0,0.0,17.209617874846277
108.0,5033762.320000007,403.3762320000007,,0,0.0,17.209617874846277
0.0,5200539.160000007,420.0539160000007,,0,0.0,13.450805742995254
0.0,5200539.160000007,420.0539160000007,,0,0.0,13.450805742995254
112.0,5200539.160000007,420.0539160000007,,0,0.0,13.450805742995254
0.0,5079074.0400000075,407.9074040000007,,0,2.391481578008243,16.163960862440906
0.0,5079074.0400000075,407.9074040000007,,0,0.0,16.163960862440906
105.0,5079074.0400000075,407.9074040000007,,0,0.0,16.163960862440906
0.0,5038797.090000006,403.8797090000006,,0,0.7993366130963029,17.092501932837255
0.0,5038797.090000006,403.8797090000006,,0,0.0,17.092501932837255
0.0,5038797.090000006,403.8797090000006,,0,0.0,17.092501932837255
0.0,5038797.090000006,403.8797090000006,,0,0.0,17.092501932837255
117.0,5038797.090000006,403.8797090000006,,0,0.0,17.092501932837255
0.0,5305702.170000007,430.5702170000007,,0,0.0,11.202125391821543
121.0,5305702.170000007,430.5702170000007,,0,0.0,11.202125391821543
0.0,5145782.520000007,414.5782520000007,,0,3.107780971668429,14.658043884839437
120.0,5145782.520000007,414.5782520000007,,0,0.0,14.658043884839437
0.0,5162574.120000007,416.25741200000067,,0,0.0,14.285111319622027
0.0,5162574.120000007,416.25741200000067,,0,0.0,14.285111319622027
0.0,5162574.120000007,416.25741200000067,,0,0.0,14.285111319622027
0.0,5162574.120000007,416.25741200000067,,0,0.0,14.285111319622027
0.0,5162574.120000007,416.25741200000067,,0,0.0,14.285111319622027
0.0,5162574.120000007,416.25741200000067,,0,0.0,14.285111319622027
0.0,5162574.120000007,416.25741200000067,,0,0.0,14.285111319622027
108.0,5162574.120000007,416.25741200000067,,0,0.0,14.285111319622027
0.0,5223606.0000000065,422.36060000000066,,0,0.0,12.949820105115077
0.0,5223606.0000000065,422.36060000000066,,0,0.0,12.949820105115077
101.0,5223606.0000000065,422.36060000000066,,0,0.0,12.949820105115077
0.0,5611750.010000006,461.1750010000006,,0,0.0,5.137498453891358
104.0,5611750.010000006,461.1750010000006,,0,0.0,5.137498453891358
0.0,5629035.850000006,462.90358500000065,,0,0.0,4.814638549512849
102.0,5629035.850000006,462.90358500000065,,0,0.0,4.814638549512849
0.0,5599382.410000006,459.9382410000006,,0,0.5295841189028627,5.369720229556507
97.0,5599382.410000006,459.9382410000006,,0,0.0,5.369720229556507
0.0,5456363.6700000055,445.6363670000005,,0,2.621136505001326,8.13160443171118
95.0,5456363.6700000055,445.6363670000005,,0,0.0,8.13160443171118
0.0,5454552.970000005,445.45529700000054,,0,0.033196120927948096,8.16749992987966
88.0,5454552.970000005,445.45529700000054,,0,0.0,8.16749992987966
0.0,5384430.1700000055,438.4430170000005,,0,1.302325367514233,9.576192720872424
87.0,5384430.1700000055,438.4430170000005,,0,0.0,9.576192720872424
0.0,5426321.540000006,442.6321540000005,,0,0.0,8.730261126398318
84.0,5426321.540000006,442.6321540000005,,0,0.0,8.730261126398318
0.0,5570870.420000006,457.0870420000007,,0,0.0,5.909007662755831
89.0,5570870.420000006,457.0870420000007,,0,0.0,5.909007662755831
0.0,5436931.650000006,443.69316500000065,,0,2.463499242261034,8.518075264014001
0.0,5436931.650000006,443.69316500000065,,0,0.0,8.518075264014001
0.0,5436931.650000006,443.69316500000065,,0,0.0,8.518075264014001
0.0,5436931.650000006,443.69316500000065,,0,0.0,8.518075264014001
0.0,5436931.650000006,443.69316500000065,,0,0.0,8.518075264014001
93.0,5436931.650000006,443.69316500000065,,0,0.0,8.518075264014001
0.0,5638039.500000006,463.8039500000006,,0,0.0,4.647255131859202
0.0,5638039.500000006,463.8039500000006,,0,0.0,4.647255131859202
0.0,5638039.500000006,463.8039500000006,,0,0.0,4.647255131859202
0.0,5638039.500000006,463.8039500000006,,0,0.0,4.647255131859202
0.0,5638039.500000006,463.8039500000006,,0,0.0,4.647255131859202
0.0,5638039.500000006,463.8039500000006,,0,0.0,4.647255131859202
0.0,5638039.500000006,463.8039500000006,,0,0.0,4.647255131859202
0.0,5638039.500000006,463.8039500000006,,0,0.0,4.647255131859202
0.0,5638039.500000006,463.8039500000006,,0,0.0,4.647255131859202
0.0,5638039.500000006,463.8039500000006,,0,0.0,4.647255131859202
0.0,5638039.500000006,463.8039500000006,,0,0.0,4.647255131859202
83.0,5638039.500000006,463.8039500000006,,0,0.0,4.647255131859202
0.0,5590051.390000005,459.00513900000055,,0,0.8584556143051897,5.545605368754923
0.0,5590051.390000005,459.00513900000055,,0,0.0,5.545605368754923
0.0,5590051.390000005,459.00513900000055,,0,0.0,5.545605368754923
87.0,5590051.390000005,459.00513900000055,,0,0.0,5.545605368754923
0.0,5612477.380000005,461.2477380000005,,0,0.0,5.123872766503693
85.0,5612477.380000005,461.2477380000005,,0,0.0,5.123872766503693
0.0,5449926.780000004,444.99267800000035,,0,2.982619887601507,8.259318302254336
90.0,5449926.780000004,444.99267800000035,,0,0.0,8.259318302254336
0.0,5475666.780000004,447.56667800000037,,0,0.0,7.750413183469876
96.0,5475666.780000004,447.56667800000037,,0,0.0,7.750413183469876
0.0,5364247.260000004,436.4247260000004,,0,2.0770765141799123,9.988471709635546
0.0,5364247.260000004,436.4247260000004,,0,0.0,9.988471709635546
91.0,5364247.260000004,436.4247260000004,,0,0.0,9.988471709635546
0.0,5580357.700000004,458.0357700000004,,0,0.0,5.728949597621683
96.0,5580357.700000004,458.0357700000004,,0,0.0,5.728949597621683
0.0,5619043.780000003,461.9043780000003,,0,0.0,5.001025281208995
0.0,5619043.780000003,461.9043780000003,,0,0.0,5.001025281208995
104.0,5619043.780000003,461.9043780000003,,0,0.0,5.001025281208995
0.0,5515615.780000003,451.5615780000003,,0,1.8751850042752605,6.969988761617501
96.0,5515615.780000003,451.5615780000003,,0,0.0,6.969988761617501
0.0,5563747.300000004,456.3747300000004,,0,0.0,6.044600192391933
97.0,5563747.300000004,456.3747300000004,,0,0.0,6.044600192391933
0.0,5541096.830000004,454.10968300000036,,0,0.40877231881904735,6.478081163580761
0.0,5541096.830000004,454.10968300000036,,0,0.0,6.478081163580761
103.0,5541096.830000004,454.10968300000036,,0,0.0,6.478081163580761
0.0,5999300.570000004,499.93005700000043,,0,0.0,0.0
121.0,5999300.570000004,499.93005700000043,,0,0.0,0.0
0.0,5872784.180000004,487.27841800000044,,0,2.1542829792869993,2.1542829792869993
0.0,5872784.180000004,487.27841800000044,,0,0.0,2.1542829792869993
116.0,5872784.180000004,487.27841800000044,,0,0.0,2.1542829792869993
0.0,6212153.780000005,521.2153780000004,,0,0.0,0.0
0.0,6212153.780000005,521.2153780000004,,0,0.0,0.0
0.0,6212153.780000005,521.2153780000004,,0,0.0,0.0
0.0,6212153.780000005,521.2153780000004,,0,0.0,0.0
133.0,6212153.780000005,521.2153780000004,,0,0.0,0.0
0.0,5993963.290000005,499.39632900000043,,0,3.6401706090528965,3.6401706090528965
122.0,5993963.290000005,499.39632900000043,,0,0.0,3.6401706090528965
0.0,6144340.490000006,514.4340490000005,,0,0.0,1.1036707700422221
0.0,6144340.490000006,514.4340490000005,,0,0.0,1.1036707700422221
0.0,6144340.490000006,514.4340490000005,,0,0.0,1.1036707700422221
0.0,6144340.490000006,514.4340490000005,,0,0.0,1.1036707700422221
0.0,6144340.490000006,514.4340490000005,,0,0.0,1.1036707700422221
0.0,6144340.490000006,514.4340490000005,,0,0.0,1.1036707700422221
0.0,6144340.490000006,514.4340490000005,,0,0.0,1.1036707700422221
0.0,6144340.490000006,514.4340490000005,,0,0.0,1.1036707700422221
0.0,6144340.490000006,514.4340490000005,,0,0.0,1.1036707700422221
0.0,6144340.490000006,514.4340490000005,,0,0.0,1.1036707700422221
0.0,6144340.490000006,514.4340490000005,,0,0.0,1.1036707700422221
0.0,6144340.490000006,514.4340490000005,,0,0.0,1.1036707700422221
129.0,6144340.490000006,514.4340490000005,,0,0.0,1.1036707700422221
0.0,6283541.810000005,528.3541810000005,,0,0.0,0.0
0.0,6283541.810000005,528.3541810000005,,0,0.0,0.0
0.0,6283541.810000005,528.3541810000005,,0,0.0,0.0
0.0,6283541.810000005,528.3541810000005,,0,0.0,0.0
132.0,6283541.810000005,528.3541810000005,,0,0.0,0.0
0.0,6394432.370000006,539.4432370000006,,0,0.0,0.0
139.0,6394432.370000006,539.4432370000006,,0,0.0,0.0
0.0,6725374.690000006,572.5374690000006,,0,0.0,0.0
156.0,6725374.690000006,572.5374690000006,,0,0.0,0.0
0.0,6961844.1700000055,596.1844170000005,,0,0.0,0.0
167.0,6961844.1700000055,596.1844170000005,,0,0.0,0.0
0.0,6930969.210000005,593.0969210000004,,0,0.44546381702943494,0.44546381702943494
165.0,6930969.210000005,593.0969210000004,,0,0.0,0.44546381702943494
0.0,6781347.210000005,578.1347210000005,,0,2.206375744621398,2.661668167260835
154.0,6781347.210000005,578.1347210000005,,0,0.0,2.661668167260835
0.0,6988099.910000005,598.8099910000005,,0,0.0,0.0
0.0,6988099.910000005,598.8099910000005,,0,0.0,0.0
0.0,6988099.910000005,598.8099910000005,,0,0.0,0.0
0.0,6988099.910000005,598.8099910000005,,0,0.0,0.0
0.0,6988099.910000005,598.8099910000005,,0,0.0,0.0
0.0,6988099.910000005,598.8099910000005,,0,0.0,0.0
0.0,6988099.910000005,598.8099910000005,,0,0.0,0.0
171.0,6988099.910000005,598.8099910000005,,0,0.0,0.0
0.0,7712387.510000005,671.2387510000005,,0,0.0,0.0
219.0,7712387.510000005,671.2387510000005,,0,0.0,0.0
0.0,7455472.040000005,645.5472040000004,,0,3.4459987056701578,3.4459987056701578
203.0,7455472.040000005,645.5472040000004,,0,0.0,3.4459987056701578
0.0,7394984.130000005,639.4984130000005,,0,0.8179586181207952,4.292144167184313
200.0,7394984.130000005,639.4984130000005,,0,0.0,4.292144167184313
0.0,7324832.130000005,632.4832130000004,,0,0.9577284332931184,5.290979685564488
0.0,7324832.130000005,632.4832130000004,,0,0.0,5.290979685564488
0.0,7324832.130000005,632.4832130000004,,0,0.0,5.290979685564488
0.0,7324832.130000005,632.4832130000004,,0,0.0,5.290979685564488
0.0,7324832.130000005,632.4832130000004,,0,0.0,5.290979685564488
0.0,7324832.130000005,632.4832130000004,,0,0.0,5.290979685564488
0.0,7324832.130000005,632.4832130000004,,0,0.0,5.290979685564488
0.0,7324832.130000005,632.4832130000004,,0,0.0,5.290979685564488
176.0,7324832.130000005,632.4832130000004,,0,0.0,5.290979685564488
0.0,7291099.970000004,629.1099970000005,,0,0.4626484362962332,5.778106756640736
0.0,7291099.970000004,629.1099970000005,,0,0.0,5.778106756640736
166.0,7291099.970000004,629.1099970000005,,0,0.0,5.778106756640736
0.0,7324797.970000004,632.4797970000004,,0,0.0,5.291470721615012
165.0,7324797.970000004,632.4797970000004,,0,0.0,5.291470721615012
0.0,7180046.770000005,618.0046770000005,,0,2.0160202939736442,7.414168139186088
0.0,7180046.770000005,618.0046770000005,,0,0.0,7.414168139186088
0.0,7180046.770000005,618.0046770000005,,0,0.0,7.414168139186088
0.0,7180046.770000005,618.0046770000005,,0,0.0,7.414168139186088
0.0,7180046.770000005,618.0046770000005,,0,0.0,7.414168139186088
0.0,7180046.770000005,618.0046770000005,,0,0.0,7.414168139186088
0.0,7180046.770000005,618.0046770000005,,0,0.0,7.414168139186088
177.0,7180046.770000005,618.0046770000005,,0,0.0,7.414168139186088
0.0,7084243.7500000065,608.4243750000007,,0,1.3523394081407565,8.866772264858874
176.0,7084243.7500000065,608.4243750000007,,0,0.0,8.866772264858874
0.0,7382085.030000007,638.2085030000007,,0,0.0,4.474379239167315
199.0,7382085.030000007,638.2085030000007,,0,0.0,4.474379239167315
0.0,7138873.200000007,613.8873200000007,,0,3.406865806217147,8.033681141724133
191.0,7138873.200000007,613.8873200000007,,0,0.0,8.033681141724133
0.0,6933128.000000007,593.3128000000007,,0,2.9675667317839656,11.239652722407506
0.0,6933128.000000007,593.3128000000007,,0,0.0,11.239652722407506
0.0,6933128.000000007,593.3128000000007,,0,0.0,11.239652722407506
0.0,6933128.000000007,593.3128000000007,,0,0.0,11.239652722407506
0.0,6933128.000000007,593.3128000000007,,0,0.0,11.239652722407506
156.0,6933128.000000007,593.3128000000007,,0,0.0,11.239652722407506
0.0,6850725.680000009,585.0725680000008,,0,1.202826150820249,12.577672355434252
